"date","county","state","fips","cases","deaths","population","Sq.Ki.","Sq.Mi.","density","infection_per_10000"
"2020-04-22","Hall","Nebraska","31079",588,13,61353,"1415.3","546.4",112.28587115666178,95.83883428683194
"2020-04-22","Audubon","Iowa","19009",1,0,5496,"1147.8","443.2",12.40072202166065,1.819505094614265
"2020-04-22","Rowan","Kentucky","21205",2,0,24460,"727.4","280.8",87.10826210826211,0.8176614881439084
"2020-04-22","Missoula","Montana","30063",39,1,119600,"6729.4","2598.2",46.03186821645755,3.260869565217391
"2020-04-22","Humboldt","Nevada","32013",34,2,16831,"24989.2","9648.3",1.7444523905765783,20.200819915631868
"2020-04-22","St. James","Louisiana","22093",231,18,21096,"637.5","246.1",85.72125152377083,109.49943117178611
"2020-04-22","Rockwall","Texas","48397",48,0,104915,"333.6","128.8",814.557453416149,4.575132249916599
"2020-04-22","Routt","Colorado","08107",52,3,25638,"6117","2361.8",10.855279871284612,20.282393322412045
"2020-04-22","Clark","Ohio","39023",28,0,134083,"1036.1","400",335.2075,2.088258765093263
"2020-04-22","Luna","New Mexico","35029",3,0,23709,"7680.2","2965.3",7.995481064310525,1.2653422750854106
"2020-04-22","Washington","Kentucky","21229",3,0,12095,"778.6","300.6",40.236194278110446,2.4803637866887143
"2020-04-22","San Juan","Utah","49037",34,2,15308,"20255.7","7820.7",1.957369544925646,22.210608831983276
"2020-04-22","Richland","Louisiana","22083",42,0,20122,"1446.5","558.5",36.028648164726945,20.872676672298976
"2020-04-22","Tom Green","Texas","48451",41,1,119200,"3942.5","1522.2",78.30771252135068,3.4395973154362416
"2020-04-22","Cumberland","Pennsylvania","42041",207,6,253370,"1425","550.2",460.50527081061426,8.169870150372972
"2020-04-22","Bryan","Georgia","13029",37,2,39627,"1144.1","441.8",89.69443186962427,9.337068160597573
"2020-04-22","Bradley","Tennessee","47011",38,1,108110,"851.5","328.8",328.801703163017,3.51493848857645
"2020-04-22","Montgomery","Tennessee","47125",128,2,208993,"1396.4","539.2",387.59829376854594,6.124607044255071
"2020-04-22","Cherokee","Georgia","13057",340,10,258773,"1097.5","423.7",610.7458107151286,13.138928713582947
"2020-04-22","La Salle","Texas","48283",1,0,7520,"3856.5","1489",5.050369375419745,1.3297872340425532
"2020-04-22","Jessamine","Kentucky","21113",32,0,54115,"448.5","173.2",312.44226327944574,5.913332717361175
"2020-04-22","Limestone","Texas","48293",11,1,23437,"2354","908.9",25.786115084167676,4.693433459913812
"2020-04-22","Porter","Indiana","18127",193,5,170389,"1083.2","418.2",407.4342419894787,11.32702228430239
"2020-04-22","McLeod","Minnesota","27085",3,0,35893,"1274.1","491.9",72.96808294368775,0.835817568885298
"2020-04-22","Walker","Texas","48471",95,1,72971,"2039.7","787.5",92.6615873015873,13.018870510202683
"2020-04-22","Colquitt","Georgia","13071",158,6,45600,"1430.5","552.3",82.56382400869093,34.64912280701754
"2020-04-22","Morton","Kansas","20129",2,0,2587,"1890.6","730",3.543835616438356,7.730962504831852
"2020-04-22","Leelanau","Michigan","26089",8,0,21761,"902.6","348.5",62.441893830703016,3.676301640549607
"2020-04-22","Yadkin","North Carolina","37197",11,1,37667,"869.2","335.6",112.23778307508938,2.920328138689038
"2020-04-22","Woodward","Oklahoma","40153",1,0,20211,"3217.8","1242.4",16.26770766258854,0.49478007025876997
"2020-04-22","Shelby","Texas","48419",69,0,25274,"2057","794.2",31.823218332913623,27.300783413784917
"2020-04-22","Ada","Idaho","16001",597,14,481587,"2732.6","1055",456.48056872037915,12.39651402550318
"2020-04-22","Kankakee","Illinois","17091",285,19,109862,"1754.7","677.5",162.1579335793358,25.941635870455663
"2020-04-22","Sabine","Louisiana","22085",14,0,23884,"2241.2","865.3",27.601987749913327,5.861664712778429
"2020-04-22","Haywood","North Carolina","37087",5,0,62317,"1434.5","553.9",112.50586748510563,0.8023492786879984
"2020-04-22","Northumberland","Pennsylvania","42097",77,0,90843,"1191.2","459.9",197.5277234181344,8.476162169897515
"2020-04-22","Hart","Kentucky","21099",3,0,19035,"1077.3","416",45.75721153846154,1.5760441292356187
"2020-04-22","Clinton","Missouri","29049",11,0,20387,"1084.7","418.8",48.67956064947469,5.395595232255849
"2020-04-22","Saluda","South Carolina","45081",18,0,20473,"1169.1","451.4",45.35445281346921,8.79206760123089
"2020-04-22","Jackson","Oklahoma","40065",8,0,24530,"2079.1","802.8",30.555555555555557,3.261312678353037
"2020-04-22","Sumter","Georgia","13261",341,20,29524,"1257","485.3",60.836595920049454,115.49925484351714
"2020-04-22","Humboldt","California","06023",52,0,135558,"9253.5","3572.8",37.94167039856695,3.835996400064917
"2020-04-22","Indian River","Florida","12061",85,5,159923,"1303.4","503.2",317.8120031796502,5.3150578716007075
"2020-04-22","Mineral","Colorado","08079",2,0,769,"2268.4","875.8",0.8780543503082896,26.00780234070221
"2020-04-22","Pima","Arizona","04019",973,68,1047279,"23794.3","9187",113.99575487101339,9.290742963431903
"2020-04-22","Shelby","Kentucky","21211",24,2,49024,"995","384.2",127.60020822488288,4.89556135770235
"2020-04-22","Tama","Iowa","19171",226,7,16854,"1868.3","721.4",23.36290546160244,134.09279696214548
"2020-04-22","York","Maine","23031",185,6,207641,"2566.7","991",209.52674066599394,8.909608410670339
"2020-04-22","Marion","Alabama","01093",65,5,29709,"1920.4","741.5",40.06608226567768,21.878891918273922
"2020-04-22","Bedford","Tennessee","47003",117,2,49713,"1226.9","473.7",104.9461684610513,23.535091424778226
"2020-04-22","Rusk","Texas","48401",28,1,54406,"2392.2","923.6",58.90645300996102,5.14649119582399
"2020-04-22","Pointe Coupee","Louisiana","22077",84,10,21730,"1443.7","557.4",38.984571223537856,38.65623561895996
"2020-04-22","Westchester","New York","36119",25275,932,967506,"1121.2","432.9",2234.941094941095,261.2386899926202
"2020-04-22","Houston","Tennessee","47083",4,0,8201,"518.6","200.2",40.964035964035965,4.877453969028167
"2020-04-22","Houston","Texas","48225",1,0,22968,"3188.3","1231",18.65800162469537,0.43538836642284917
"2020-04-22","Oswego","New York","36075",49,0,117124,"2469.1","953.3",122.86163851882934,4.183600286875448
"2020-04-22","Orange","Texas","48361",59,0,83396,"923.1","356.4",233.99551066217734,7.074679840759749
"2020-04-22","Delta","Texas","48119",1,0,5331,"717.9","277.2",19.23160173160173,1.8758206715438004
"2020-04-22","Paulding","Georgia","13223",145,7,168667,"812.1","313.6",537.8411989795918,8.596820954899298
"2020-04-22","Grand Forks","North Dakota","38035",154,0,69451,"3724.1","1437.9",48.30029904722164,22.173906783199666
"2020-04-22","San Francisco","California","06075",1236,21,881549,"121","46.7",18876.852248394003,14.020774795275136
"2020-04-22","Knox","Tennessee","47093",199,4,470313,"1317","508.5",924.9026548672566,4.231224737568385
"2020-04-22","Appanoose","Iowa","19007",2,2,12426,"1285.4","496.3",25.037275841225064,1.6095284081764043
"2020-04-22","Twiggs","Georgia","13289",6,0,8120,"933.4","360.4",22.530521642619313,7.389162561576355
"2020-04-22","Chesapeake city","Virginia","51550",180,5,244835,"882.4","340.7",718.6234223657177,7.351890048399943
"2020-04-22","Grand","Utah","49019",1,0,9754,"9535.8","3681.8",2.6492476506056817,1.0252204223908141
"2020-04-22","Onslow","North Carolina","37133",33,1,197938,"1986.2","766.9",258.1014473855783,1.6671887156584384
"2020-04-22","Tazewell","Illinois","17179",25,3,131803,"1680.7","648.9",203.1175836030205,1.8967701797379422
"2020-04-22","Smith","Kansas","20183",2,0,3583,"2319.2","895.5",4.001116694584031,5.58191459670667
"2020-04-22","Huntingdon","Pennsylvania","42061",15,0,45144,"2267.2","875.4",51.569568197395476,3.3227006911217436
"2020-04-22","Schoolcraft","Michigan","26153",3,0,8094,"3051.5","1178.2",6.869801391953827,3.7064492216456633
"2020-04-22","Price","Wisconsin","55099",1,0,13351,"3244.5","1252.7",10.657779196934621,0.7490075649764063
"2020-04-22","St. Landry","Louisiana","22097",140,29,82124,"2405.3","928.7",88.42898675567997,17.047391749062392
"2020-04-22","Clear Creek","Colorado","08019",11,1,9700,"1024.2","395.5",24.52591656131479,11.34020618556701
"2020-04-22","Caldwell","Louisiana","22021",15,0,9918,"1371.3","529.5",18.730878186968837,15.124016938898972
"2020-04-22","Rensselaer","New York","36083",186,11,158714,"1693.9","654",242.68195718654434,11.719193013848809
"2020-04-22","Box Butte","Nebraska","31013",1,0,10783,"2785.2","1075.4",10.026966710061371,0.9273856997125104
"2020-04-22","Hood","Texas","48221",17,3,61643,"1092","421.6",146.21204933586338,2.7578151614944115
"2020-04-22","Newton","Mississippi","28101",33,0,21018,"1497.2","578.1",36.35703165542294,15.700827861832714
"2020-04-22","Litchfield","Connecticut","09005",722,63,180333,"2382.8","920",196.0141304347826,40.0370425823338
"2020-04-22","Fairbanks North Star Borough","Alaska","02090",79,2,96849,"19068.7","7362.4",13.154541997174835,8.157027950727421
"2020-04-22","Sanilac","Michigan","26151",32,3,41170,"2496.4","963.9",42.711899574644676,7.772649987855234
"2020-04-22","Haskell","Oklahoma","40061",3,0,12627,"1494.6","577.1",21.88009010570092,2.3758612497030174
"2020-04-22","Thurston","Washington","53067",95,1,290536,"1883.1","727.1",399.5819007014166,3.2698185422804746
"2020-04-22","Spencer","Indiana","18147",5,0,20277,"1032.7","398.7",50.85778781038375,2.4658480051289637
"2020-04-22","Martin","Texas","48317",2,0,5771,"2369.5","914.9",6.307793201442781,3.4656038814763472
"2020-04-22","Hamilton","Kansas","20075",1,0,2539,"2581","996.5",2.547917711991972,3.9385584875935407
"2020-04-22","Lake","Indiana","18089",1292,57,485493,"1287.3","497",976.8470824949699,26.61212417068835
"2020-04-22","Gladwin","Michigan","26051",10,1,25449,"1312.7","506.8",50.21507498026835,3.929427482415812
"2020-04-22","Montour","Pennsylvania","42093",48,0,18230,"338.7","130.8",139.3730886850153,26.33022490400439
"2020-04-22","Johnson","Kentucky","21115",1,0,22188,"677.4","261.6",84.81651376146789,0.45069406886605373
"2020-04-22","Seneca","Ohio","39147",11,1,55178,"1426.1","550.6",100.21431166000725,1.9935481532494834
"2020-04-22","Karnes","Texas","48255",3,0,15601,"1943.5","750.4",20.790245202558637,1.9229536568168708
"2020-04-22","Rabun","Georgia","13241",9,0,17137,"961.1","371.1",46.17892751279978,5.25179436307405
"2020-04-22","Amherst","Virginia","51009",10,1,31605,"1230.9","475.3",66.49484536082474,3.1640563202024996
"2020-04-22","Gentry","Missouri","29075",1,0,6571,"1273.1","491.6",13.366558177379984,1.5218383807639628
"2020-04-22","Carroll","New Hampshire","33003",30,0,48910,"2418.8","933.9",52.37177427990149,6.1337149867102845
"2020-04-22","Antrim","Michigan","26009",9,0,23324,"1235.3","476.9",48.90752778360243,3.8586863316755275
"2020-04-22","Sheridan","Kansas","20179",1,0,2521,"2321.7","896.4",2.812360553324409,3.9666798889329633
"2020-04-22","Cass","Michigan","26027",23,1,51787,"1274.9","492.2",105.21535960991467,4.441269044354761
"2020-04-22","Gallatin","Illinois","17059",2,0,4828,"838.5","323.7",14.915044794562867,4.142502071251036
"2020-04-22","Payne","Oklahoma","40119",40,0,81784,"1777.8","686.4",119.14918414918415,4.890932211679546
"2020-04-22","Henry","Ohio","39069",4,0,27006,"1078.8","416.5",64.84033613445378,1.4811523365178108
"2020-04-22","Tillman","Oklahoma","40141",1,0,7250,"2259.5","872.4",8.310408069692802,1.3793103448275863
"2020-04-22","Dickens","Texas","48125",1,0,2211,"2342","904.3",2.4449850713258874,4.522840343735866
"2020-04-22","Madison","Ohio","39097",30,3,44731,"1205","465.2",96.15434221840069,6.7067581766560105
"2020-04-22","White","Indiana","18181",11,0,24102,"1308.6","505.3",47.69839699188601,4.563936602771554
"2020-04-22","Monmouth","New Jersey","34025",5086,251,618795,"1222.1","471.9",1311.2841703750796,82.19200219781996
"2020-04-22","Scurry","Texas","48415",2,0,16703,"2337.7","902.6",18.505428761356082,1.197389690474765
"2020-04-22","Cochise","Arizona","04003",31,0,125922,"15980.3","6170",20.40875202593193,2.461841457410143
"2020-04-22","Gallatin","Kentucky","21077",1,0,8869,"256","98.8",89.7672064777328,1.1275228323373547
"2020-04-22","Ford","Kansas","20057",209,0,33619,"2845.3","1098.6",30.601674858911345,62.16722686576043
"2020-04-22","Clay","Florida","12019",257,11,219252,"1557","601.1",364.7512893029446,11.721671866163136
"2020-04-22","Delaware","Pennsylvania","42045",2798,124,566747,"477.1","184.2",3076.802388707926,49.369471739594566
"2020-04-22","Allen","Ohio","39003",94,12,102351,"1047.6","404.5",253.03090234857848,9.184082226846831
"2020-04-22","Nueces","Texas","48355",90,1,362294,"2165","835.9",433.41787295130996,2.484170314716777
"2020-04-22","Schley","Georgia","13249",16,1,5257,"434.1","167.6",31.36634844868735,30.435609663306067
"2020-04-22","Larimer","Colorado","08069",266,14,356899,"6737.7","2601.4",137.19497193818714,7.453088969148134
"2020-04-22","Calcasieu","Louisiana","22019",341,23,203436,"2774.4","1071.2",189.91411501120237,16.762028352897225
"2020-04-22","Passaic","New Jersey","34031",9392,327,501826,"479.3","185",2712.572972972973,187.15650444576406
"2020-04-22","Johnson","Indiana","18081",456,40,158167,"829.4","320.2",493.9631480324797,28.83028697515917
"2020-04-22","Walsh","North Dakota","38099",3,0,10641,"3320.4","1282",8.3003120124805,2.8192839018889204
"2020-04-22","Evangeline","Louisiana","22039",44,0,33395,"1720.6","664.3",50.27096191479753,13.175625093576883
"2020-04-22","Lincoln","Washington","53043",2,0,10939,"5986.1","2311.2",4.733039113880236,1.8283206874485785
"2020-04-22","Marshall","Oklahoma","40095",2,0,16931,"961.2","371.1",45.623821072487196,1.1812651349595418
"2020-04-22","Moore","Tennessee","47127",3,0,6488,"334.6","129.2",50.21671826625388,4.6239210850801475
"2020-04-22","Curry","New Mexico","35009",10,0,48954,"3641.7","1406.1",34.81544698101131,2.0427339951791477
"2020-04-22","Tangipahoa","Louisiana","22105",494,18,134758,"2046.9","790.3",170.51499430595976,36.65830600038588
"2020-04-22","Clarke","Virginia","51043",6,0,14619,"457.5","176.6",82.78029445073614,4.104247896572953
"2020-04-22","Montgomery","Iowa","19137",1,0,9917,"1097.9","423.9",23.394668553904225,1.0083694665725522
"2020-04-22","Elkhart","Indiana","18039",185,3,206341,"1201.3","463.8",444.8921949115998,8.965741176014461
"2020-04-22","Washington","North Carolina","37187",21,2,11580,"900.9","347.8",33.29499712478436,18.134715025906736
"2020-04-22","Chester","Tennessee","47023",9,0,17297,"747.3","288.5",59.954939341421145,5.20321443024802
"2020-04-22","Lauderdale","Mississippi","28075",235,18,74125,"1822.2","703.6",105.35105173393974,31.70320404721754
"2020-04-22","Ramsey","Minnesota","27123",219,11,550321,"403.6","155.8",3532.2272143774067,3.979495603475063
"2020-04-22","Aroostook","Maine","23003",2,0,67055,"17280.3","6671.9",10.050360467033379,0.2982626202371188
"2020-04-22","Lincoln","Nebraska","31111",18,1,34914,"6641.2","2564.2",13.615942594181423,5.155525004296271
"2020-04-22","Crow Wing","Minnesota","27035",20,0,65055,"2581.4","996.7",65.27039229457209,3.074321727768811
"2020-04-22","Forsyth","North Carolina","37067",133,5,382295,"1061","409.7",933.1095923846717,3.478988739062766
"2020-04-22","Hamilton","Tennessee","47065",127,14,367804,"1405.1","542.5",677.9797235023042,3.4529260149427414
"2020-04-22","St. Martin","Louisiana","22099",202,13,53431,"1916.4","739.9",72.21381267738884,37.805768187007544
"2020-04-22","Meigs","Ohio","39105",2,0,22907,"1112.3","429.5",53.33410942956927,0.8730955603090759
"2020-04-22","Butler","Missouri","29023",24,0,42478,"1806.7","697.6",60.89162844036697,5.649983520881397
"2020-04-22","Franklin city","Virginia","51620",14,0,7967,"19.9","7.7",1034.6753246753246,17.57248650684072
"2020-04-22","Duchesne","Utah","49013",4,0,19938,"8387.4","3238.4",6.156744071146245,2.0062192797672784
"2020-04-22","Sheridan","Wyoming","56033",12,0,30485,"6535.7","2523.4",12.080922564793532,3.936362145317369
"2020-04-22","Worth","Georgia","13321",142,9,20247,"1475.8","569.8",35.53352053352054,70.13384698967748
"2020-04-22","Caldwell","Missouri","29025",2,0,9020,"1112.1","429.4",21.006054960409877,2.2172949002217295
"2020-04-22","Orangeburg","South Carolina","45075",51,0,86175,"2864.5","1106",77.91591320072332,5.918189730200174
"2020-04-22","Botetourt","Virginia","51023",25,3,33419,"1405.6","542.7",61.579141330385106,7.480774409766899
"2020-04-22","Jones","Georgia","13169",22,0,28735,"1019.9","393.8",72.96851193499238,7.6561684357055855
"2020-04-22","Osage","Oklahoma","40113",65,8,46963,"5830","2251",20.863171923589515,13.840683090943935
"2020-04-22","Walla Walla","Washington","53071",36,0,60760,"3290.5","1270.5",47.823691460055095,5.924950625411455
"2020-04-22","Martin","Kentucky","21159",3,0,11195,"597.6","230.7",48.52622453402688,2.6797677534613666
"2020-04-22","Muskegon","Michigan","26121",173,11,173566,"1318.8","509.2",340.86017282011,9.967389926598527
"2020-04-22","Churchill","Nevada","32001",3,1,24909,"12767","4929.3",5.053252997382995,1.2043839576056847
"2020-04-22","Catron","New Mexico","35003",1,0,3527,"17944.2","6928.3",0.5090714893985537,2.835270768358378
"2020-04-22","Cooke","Texas","48097",4,0,41257,"2263.1","873.8",47.21560997940032,0.9695324429793732
"2020-04-22","Greene","Indiana","18055",44,4,31922,"1404.1","542.1",58.88581442538277,13.783597518952446
"2020-04-22","Carbon","Pennsylvania","42025",154,11,64182,"990.8","382.6",167.75222164140092,23.994266305194603
"2020-04-22","Matanuska-Susitna Borough","Alaska","02170",20,1,108317,"63956.5","24693.6",4.3864402112288206,1.84643223132103
"2020-04-22","Wells","North Dakota","38103",1,0,3834,"3292.8","1271.4",3.015573383671543,2.6082420448617634
"2020-04-22","Lincoln","North Carolina","37109",24,0,86111,"773.9","298.8",288.18942436412317,2.787100370452091
"2020-04-22","Warren","New York","36113",108,6,63944,"2252.6","869.7",73.524203748419,16.889778556236706
"2020-04-22","Gage","Nebraska","31067",28,2,21513,"2215.3","855.3",25.152578042792005,13.015386045646817
"2020-04-22","Garrard","Kentucky","21079",1,0,17666,"598.9","231.2",76.41003460207612,0.5660590965696819
